"   ","FUND_ID","FUND_NAME","FUND_CLASSIFICATION","CONTROLLING_CORPORATION","MANAGING_CORPORATION","REPORT_PERIOD","INCEPTION_DATE","TARGET_POPULATION","SPECIALIZATION","SUB_SPECIALIZATION","DEPOSITS","WITHDRAWLS","INTERNAL_TRANSFERS","NET_MONTHLY_DEPOSITS","TOTAL_ASSETS","AVG_ANNUAL_MANAGEMENT_FEE","AVG_DEPOSIT_FEE","MONTHLY_YIELD","YEAR_TO_DATE_YIELD","YIELD_TRAILING_3_YRS","YIELD_TRAILING_5_YRS","AVG_ANNUAL_YIELD_TRAILING_3YRS","AVG_ANNUAL_YIELD_TRAILING_5YRS","STANDARD_DEVIATION","ALPHA","SHARPE_RATIO","LIQUID_ASSETS_PERCENT","STOCK_MARKET_EXPOSURE","FOREIGN_EXPOSURE","FOREIGN_CURRENCY_EXPOSURE","MANAGING_CORPORATION_LEGAL_ID","CURRENT_DATE"
"11","102","אקסלנס גמל פלטינום","תגמולים ואישית לפיצויים","קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ","201311","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.86","7.43","-6.43","-11.00","2421.21","0.89","0.00","1.68","10.23","18.85","69.71","5.93","11.16","5.34","2.52","1.46","79.7","897.91","834.7","344","513026484","10/07/2018 08:29:21"
"12","102","אקסלנס גמל פלטינום","תגמולים ואישית לפיצויים","קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ","201312","01/01/1970","כלל האוכלוסיה","כללי","כללי","5.89","12.43","-10.21","-16.75","2396.52","0.89","0.00","-0.25","9.95","16.7","68.9","5.28","11.05","5.36","2.52","1.42","81.1","746.99","783.86","310.25","513026484","10/07/2018 08:29:21"
"13","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201307","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","5.48","12.63","-37.41","-44.56","3542.39","0.95","1.56","1.64","4.7","18.87","43.11","5.93","7.43","6.75","2.52","0.82","84.5","1088.95","824.43","805.8","512065202","10/07/2018 08:29:21"
"14","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201308","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","9.79","10.60","-48.15","-48.96","3478.97","0.95","1.56","-0.34","4.34","17.5","42.68","5.52","7.37","6.76","2.52","0.79","84.5","1082.86","809.57","806.29","512065202","10/07/2018 08:29:21"
"15","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201309","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","4.71","7.72","-25.82","-28.83","3518.02","0.95","1.56","2.04","6.47","17.23","52.05","5.44","8.74","6.42","2.28","1","84.8","1080.69","806.16","806.93","512065202","10/07/2018 08:29:21"
"16","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201310","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","5.32","9.88","-32.00","-36.56","3533.11","0.95","1.56","1.56","8.13","15.61","65.23","4.95","10.57","5.51","1.56","1.31","84.6","1099.17","805.8","825.81","512065202","10/07/2018 08:29:21"
"17","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201311","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","6.96","9.63","-33.95","-36.62","3548.15","0.95","1.56","1.55","9.81","18.42","69.99","5.8","11.19","5.43","1.44","1.43","84.2","1121.1","824.36","830.46","512065202","10/07/2018 08:29:21"
"18","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201312","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","5.35","12.44","-48.90","-55.99","3486.64","0.95","1.56","-0.07","9.73","16.35","68.89","5.18","11.05","5.45","1.56","1.39","84.5","1129.1","831.35","803.77","512065202","10/07/2018 08:29:21"
"19","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201301","02/02/1976","כלל האוכלוסיה","כללי","כללי","32.28","83.84","-65.13","-116.69","21560.91","0.84","1.93","0.93","0.93","19.02","34.76","5.98","6.15","7.51","1.68","0.63","82.8","6080.58","6691.33","5220.68","513765347","10/07/2018 08:29:21"
"20","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201302","02/02/1976","כלל האוכלוסיה","כללי","כללי","36.15","65.66","-51.76","-81.27","21637.22","0.84","1.93","0.8","1.74","18.41","33.17","5.79","5.9","7.49","1.56","0.64","82.6","6233.26","6478.48","4918.75","513765347","10/07/2018 08:29:21"
"21","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201303","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.60","67.31","-48.44","-81.15","21689.06","0.84","1.93","0.69","2.44","16.76","37.94","5.3","6.64","7.33","1.44","0.71","82.5","6243.31","6631.68","5109.03","513765347","10/07/2018 08:29:21"
"22","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201304","02/02/1976","כלל האוכלוסיה","כללי","כללי","36.30","72.31","-51.77","-87.78","21788.67","0.84","1.93","0.94","3.4","19.1","35.56","6","6.27","7.27","1.68","0.71","82.5","6064.6","6438.37","4702.73","513765347","10/07/2018 08:29:21"
"23","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201305","02/02/1976","כלל האוכלוסיה","כללי","כללי","35.34","79.90","-39.17","-83.73","22073.97","0.84","1.93","1.76","5.22","24.25","35.81","7.51","6.31","7.28","1.92","0.76","82.5","6350.33","6597.99","4678.27","513765347","10/07/2018 08:29:21"
"24","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201306","02/02/1976","כלל האוכלוסיה","כללי","כללי","33.25","78.30","-30.38","-75.43","21599.77","0.84","1.93","-1.73","3.4","21.82","33.81","6.8","6","7.34","1.8","0.65","82.8","6233.75","6144.11","4253.44","513765347","10/07/2018 08:29:21"
"25","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201307","02/02/1976","כלל האוכלוסיה","כללי","כללי","35.22","88.71","-56.11","-109.60","21814.99","0.84","1.93","1.59","5.05","20.54","38.08","6.43","6.67","7.29","1.8","0.75","82.9","6564.96","6490.84","4320.51","513765347","10/07/2018 08:29:21"
"26","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201308","02/02/1976","כלל האוכלוסיה","כללי","כללי","36.65","82.05","-44.14","-89.54","21599.04","0.84","1.93","-0.51","4.51","18.71","37.6","5.88","6.59","7.3","1.68","0.72","82.9","6688.88","6319.17","4124.59","513765347","10/07/2018 08:29:21"
"27","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201309","02/02/1976","כלל האוכלוסיה","כללי","כללי","33.78","58.13","-30.50","-54.85","22004.15","0.84","1.93","2.21","6.82","18.77","49.11","5.9","8.32","6.77","1.8","0.97","82.8","6957.37","6223.93","4348.76","513765347","10/07/2018 08:29:21"
"28","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201310","02/02/1976","כלל האוכלוסיה","כללי","כללי","39.10","83.90","-27.31","-72.11","22251.17","0.84","1.93","1.53","8.45","17.22","64.09","5.44","10.41","5.58","1.68","1.34","82.7","7099.07","6395.72","4430.46","513765347","10/07/2018 08:29:21"
"29","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201311","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.64","76.78","-28.78","-70.92","22547.94","0.84","1.93","1.73","10.33","20.12","70.7","6.3","11.29","5.42","1.56","1.49","83.1","7271.59","6130","4214.44","513765347","10/07/2018 08:29:21"
"30","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201312","02/02/1976","כלל האוכלוסיה","כללי","כללי","56.38","87.25","-40.69","-71.56","22465.5","0.84","1.93","0.03","10.36","18.43","71.76","5.8","11.43","5.39","1.68","1.49","83.3","7275.41","6106.09","3456.36","513765347","10/07/2018 08:29:21"
"31","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201304","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.44","1.09","-0.13","-0.78","484.13","0.66","1.76","0.56","3.14","16.49","34.04","5.22","6.03","5.8","2.64","0.76","84.7","118.07","49.96","55.19","512227265","10/07/2018 08:29:21"
"32","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201305","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.33","1.87","-1.13","-2.67","488.55","0.66","1.76","1.53","4.72","19.35","34.81","6.07","6.16","5.82","3","0.82","84.6","124.04","52.36","57.8","512227265","10/07/2018 08:29:21"
"33","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201306","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.64","3.42","-0.85","-3.63","479.81","0.66","1.76","-1","3.67","17.36","33.56","5.48","5.96","5.85","2.88","0.73","84.5","125.44","49.3","54.53","512227265","10/07/2018 08:29:21"
"34","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201307","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","-0.09","2.30","-0.09","-2.48","484.31","0.66","1.76","1.51","5.24","17.05","36.7","5.39","6.45","5.84","3","0.84","84.6","122.57","51.14","55.97","512227265","10/07/2018 08:29:21"
"35","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201308","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.44","1.58","-1.27","-2.41","480.09","0.66","1.76","-0.32","4.9","15.92","36.03","5.05","6.35","5.85","2.88","0.8","84.7","122.02","49.08","53.98","512227265","10/07/2018 08:29:21"
"36","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201309","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.19","1.16","-0.45","-1.42","487.84","0.66","1.76","1.97","6.97","16.36","44.71","5.18","7.67","5.48","3","1.04","84.9","123.65","51.38","57.01","512227265","10/07/2018 08:29:21"
"37","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201310","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.30","1.48","-1.17","-2.35","489.29","0.66","1.76","0.83","7.86","14.76","53.87","4.7","9","4.8","2.16","1.31","85.1","120.92","55.04","58.85","512227265","10/07/2018 08:29:21"
"38","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201311","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.33","1.63","-0.63","-1.93","492.67","0.66","1.76","1.15","9.1","16.77","59.09","5.3","9.73","4.62","2.16","1.47","85","124.49","56.06","59.91","512227265","10/07/2018 08:29:21"
"39","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201312","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","0.66","2.33","2.36","0.69","492.72","0.66","1.76","-0.08","9.01","15.33","60.55","4.87","9.93","4.57","2.16","1.47","85.5","120.36","56.29","60.17","512227265","10/07/2018 08:29:21"
"40","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201301","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.03","0.08","0.05","0.00","34.04","","","1.62","1.62","25.45","12.39","7.85","2.36","18.33","-1.2","0.22","90.5","31.94","19.66","12.58","513173393","10/07/2018 08:29:21"
"41","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201302","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.41","0.71","0.34","35.32","","","2.82","4.49","27.05","12.77","8.31","2.43","18.34","-1.44","0.25","89.8","32.47","19.34","13.1","513173393","10/07/2018 08:29:21"
"42","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201303","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.05","0.01","1.28","1.32","36.8","","","0.57","5.08","22.92","21.97","7.12","4.05","18.03","-1.92","0.31","89.6","34.48","19.16","12.91","513173393","10/07/2018 08:29:21"
"43","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201304","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.13","0.49","0.40","37.84","","","1.79","6.96","28.04","17.23","8.59","3.23","17.87","-1.68","0.31","89.2","35.64","20.28","13.04","513173393","10/07/2018 08:29:21"
"44","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201305","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.15","0.12","2.13","2.16","41.47","","","3.86","11.09","44.23","22.06","12.98","4.07","17.93","-0.72","0.38","89.6","37.94","22.28","14.93","513173393","10/07/2018 08:29:21"
"45","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201306","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.02","0.64","0.66","40.14","","","-4.65","5.93","37.89","23.32","11.3","4.28","17.87","-0.24","0.31","90.4","36.3","22.78","15.15","513173393","10/07/2018 08:29:21"
"46","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201307","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.01","0.53","0.56","41.63","","","2.41","8.48","33.62","31.38","10.14","5.61","17.78","-0.6","0.38","90.9","35.74","25.09","16.73","513173393","10/07/2018 08:29:21"
"47","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201308","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.10","1.56","1.50","42.84","","","-0.6","7.83","34.74","32.82","10.45","5.84","17.76","-0.36","0.38","91","35.38","26","17.78","513173393","10/07/2018 08:29:21"
"48","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201309","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.05","0.00","-0.35","-0.30","44.36","","","4.31","12.47","31.5","63.23","9.56","10.3","16.33","0.12","0.61","90","37.53","22.68","15.09","513173393","10/07/2018 08:29:21"
"49","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201301","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.14","13.22","-13.75","-24.83","2283.36","0.75","1.07","1.22","1.22","18.36","32.55","5.78","5.8","8.44","1.56","0.54","80.5","705.87","485.35","445.95","513456376","10/07/2018 08:29:21"
"50","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201302","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.04","9.39","-13.69","-21.04","2276.27","0.75","1.07","0.68","1.91","17.24","31.63","5.44","5.65","8.43","1.56","0.55","80.5","732.66","485.71","305.94","513456376","10/07/2018 08:29:21"
"51","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201303","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.28","7.54","-11.73","-16.99","2265.98","0.75","1.07","0.36","2.28","15.56","36.33","4.94","6.39","8.28","1.32","0.6","80.7","729.65","485.38","298.05","513456376","10/07/2018 08:29:21"
"52","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201304","01/01/1970","כלל האוכלוסיה","כללי","כללי","1.96","7.72","-7.49","-13.25","2266.47","0.75","1.07","0.67","2.96","18.24","34.02","5.74","6.03","8.23","1.68","0.59","80.6","724.83","490.67","308.61","513456376","10/07/2018 08:29:21"
"53","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201305","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.03","10.55","-11.47","-19.99","2284.96","0.75","1.07","1.77","4.78","23.53","34.68","7.3","6.14","8.24","2.04","0.65","80.3","749.47","516.05","317.48","513456376","10/07/2018 08:29:21"
"54","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201306","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.13","8.86","-12.14","-18.87","2228.98","0.75","1.07","-1.57","3.14","20.98","34.22","6.55","6.06","8.26","2.28","0.57","80.3","711.94","501.38","320.05","513456376","10/07/2018 08:29:21"
"55","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201307","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.36","9.84","-14.62","-22.10","2247.3","0.75","1.07","1.88","5.08","20.79","38.41","6.5","6.72","8.25","2.28","0.67","80.2","724.64","530.89","334.66","513456376","10/07/2018 08:29:21"
"56","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201308","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.04","8.35","-8.86","-15.17","2220.43","0.75","1.07","-0.46","4.59","19.4","37.86","6.09","6.63","8.25","2.16","0.64","80.2","712.92","534.15","333.25","513456376","10/07/2018 08:29:21"
"57","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201309","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.02","5.72","-15.29","-18.99","2249.35","0.75","1.07","2.23","6.93","18.77","48.65","5.9","8.25","7.86","1.8","0.84","80.2","735.27","546.12","348.96","513456376","10/07/2018 08:29:21"
"58","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201310","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.07","10.47","-3.98","-12.38","2266.57","0.75","1.07","1.38","8.4","17","66.69","5.37","10.76","6.32","2.28","1.23","80.8","732.46","543.95","358.78","513456376","10/07/2018 08:29:21"
"59","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201311","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.24","6.09","-12.05","-15.90","2285.78","0.75","1.07","1.62","10.16","19.52","76.81","6.12","12.07","5.89","2.16","1.44","80.8","746.07","555.21","370.21","513456376","10/07/2018 08:29:21"
"60","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201312","01/01/1970","כלל האוכלוסיה","כללי","כללי","7.65","7.59","-8.72","-8.66","2278.78","0.75","1.07","0.14","10.31","17.77","76.25","5.6","12","5.9","2.4","1.42","81.1","744.12","552.32","374.78","513456376","10/07/2018 08:29:21"
"61","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201301","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.00","3.67","-1.21","-3.88","717.59","0.27","","0.62","0.62","14.9","30.77","4.74","5.51","5.4","0.36","0.62","89.1","239.1","128.71","89.74","520027624","10/07/2018 08:29:21"
"62","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201302","01/01/1970","עובדי סקטור מסויים","כללי","כללי","0.98","1.97","-1.41","-2.40","722.76","0.27","","1.08","1.71","15.12","29.94","4.81","5.38","5.38","0.36","0.65","88.9","242.59","127.02","90.38","520027624","10/07/2018 08:29:21"
"63","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201303","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.00","2.15","-1.90","-3.05","724","0.27","","0.62","2.34","13.84","32.92","4.42","5.86","5.3","0.24","0.72","88.8","250.88","130.74","94.38","520027624","10/07/2018 08:29:21"
"64","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201304","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.00","2.20","-1.64","-2.84","723.95","0.27","","0.41","2.76","15.16","30.98","4.82","5.55","5.26","0.36","0.7","88.5","249.02","131.2","95.6","520027624","10/07/2018 08:29:21"
