"   ","FUND_ID","FUND_NAME","FUND_CLASSIFICATION","CONTROLLING_CORPORATION","MANAGING_CORPORATION","REPORT_PERIOD","INCEPTION_DATE","TARGET_POPULATION","SPECIALIZATION","SUB_SPECIALIZATION","DEPOSITS","WITHDRAWLS","INTERNAL_TRANSFERS","NET_MONTHLY_DEPOSITS","TOTAL_ASSETS","AVG_ANNUAL_MANAGEMENT_FEE","AVG_DEPOSIT_FEE","MONTHLY_YIELD","YEAR_TO_DATE_YIELD","YIELD_TRAILING_3_YRS","YIELD_TRAILING_5_YRS","AVG_ANNUAL_YIELD_TRAILING_3YRS","AVG_ANNUAL_YIELD_TRAILING_5YRS","STANDARD_DEVIATION","ALPHA","SHARPE_RATIO","LIQUID_ASSETS_PERCENT","STOCK_MARKET_EXPOSURE","FOREIGN_EXPOSURE","FOREIGN_CURRENCY_EXPOSURE","MANAGING_CORPORATION_LEGAL_ID","CURRENT_DATE"
"11","102","אקסלנס גמל פלטינום","תגמולים ואישית לפיצויים","קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ","201211","01/01/1970","כלל האוכלוסיה","כללי","כללי","3.11","11.25","-8.65","-16.79","2352.18","1.28","","1.13","8.92","17.8","24.69","5.61","4.51","7.64","0.84","0.45","78.6","779.06","741.65","375.42","513026484","10/07/2018 08:28:19"
"12","102","אקסלנס גמל פלטינום","תגמולים ואישית לפיצויים","קבוצת דלק בע""מ","אקסלנס  גמל והשתלמות בע""מ","201212","01/01/1970","כלל האוכלוסיה","כללי","כללי","6.43","10.79","-11.12","-15.48","2340.9","1.28","","0.28","9.23","17.63","24.35","5.56","4.45","7.64","1.08","0.45","78.9","750.18","879.99","350.04","513026484","10/07/2018 08:28:19"
"13","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201201","02/02/1976","כלל האוכלוסיה","כללי","כללי","44.99","153.77","-111.95","-220.73","21804.24","1.08","","2.52","2.52","37.18","28.05","11.11","5.07","7.96","0.72","0.36","83.2","5181.06","5645.62","3337.02","513765347","10/07/2018 08:28:19"
"14","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201202","02/02/1976","כלל האוכלוסיה","כללי","כללי","30.18","118.86","-105.99","-194.67","21699.74","1.08","","0.51","3.04","36.19","27.39","10.84","4.96","7.96","0.72","0.36","83.1","5579.9","5545.43","3445.57","513765347","10/07/2018 08:28:19"
"15","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201203","02/02/1976","כלל האוכלוסיה","כללי","כללי","36.82","94.35","-89.73","-147.26","21805.4","1.08","","1.26","4.34","33.04","28.5","9.98","5.14","7.96","0.72","0.4","83.4","5468.25","5097.05","3307.43","513765347","10/07/2018 08:28:19"
"16","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201204","02/02/1976","כלל האוכלוסיה","כללי","כללי","38.02","94.29","-73.54","-129.81","21897.88","1.08","","1.11","5.5","29.6","26.61","9.03","4.83","7.91","0.6","0.41","83.3","5377.15","4847.62","3302.27","513765347","10/07/2018 08:28:19"
"17","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201205","02/02/1976","כלל האוכלוסיה","כללי","כללי","38.32","138.30","-94.20","-194.18","21197.13","1.08","","-2.27","3.1","25.39","20.29","7.83","3.76","7.92","0.6","0.25","83","4876.95","4254.67","3093.56","513765347","10/07/2018 08:28:19"
"18","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201206","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.04","96.01","-114.43","-176.40","20936.3","1.08","","-0.31","2.78","22.16","20","6.9","3.71","7.92","0.6","0.23","83.6","4804.36","5220.28","4123.24","513765347","10/07/2018 08:28:19"
"19","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201207","02/02/1976","כלל האוכלוסיה","כללי","כללי","39.57","101.74","-133.80","-195.97","21241.4","1.08","","2.49","5.34","21.62","23.85","6.74","4.37","7.97","0.72","0.34","83.4","5301.86","5483.1","3984.63","513765347","10/07/2018 08:28:19"
"20","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201208","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.11","106.10","-160.07","-232.06","21078.72","1.08","","0.42","5.79","20.89","27.92","6.53","5.05","7.84","0.96","0.4","83.2","5427.16","5621.72","4214.18","513765347","10/07/2018 08:28:19"
"21","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201209","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.00","86.26","-104.14","-156.40","21308.42","1.08","","1.93","7.83","20.51","27.34","6.42","4.95","7.81","0.96","0.44","83.2","5524.82","5390.88","4333.63","513765347","10/07/2018 08:28:19"
"22","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201210","02/02/1976","כלל האוכלוסיה","כללי","כללי","38.83","86.96","-86.55","-134.68","21491.84","1.08","","1.59","9.54","20.58","25.92","6.44","4.72","7.76","0.96","0.47","82.9","5707.31","5469.02","4136.89","513765347","10/07/2018 08:28:19"
"23","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201211","02/02/1976","כלל האוכלוסיה","כללי","כללי","34.33","82.70","-74.75","-123.12","21596.05","1.08","","1.15","10.8","19.4","29.15","6.09","5.25","7.73","1.08","0.54","82.8","5854.28","5767.98","4406.85","513765347","10/07/2018 08:28:19"
"24","106","פסגות גדיש כללי","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201212","02/02/1976","כלל האוכלוסיה","כללי","כללי","60.48","96.15","-99.96","-135.63","21492.37","1.08","","0.27","11.1","18.61","28.8","5.85","5.19","7.73","1.32","0.53","82.7","5962.33","6167.94","4583.21","513765347","10/07/2018 08:28:19"
"25","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201206","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.08","0.00","0.94","1.02","28.71","1.09","","-0.68","1.34","25.01","-19.85","7.72","-4.33","19.49","-4.92","-0.22","91.1","27.39","18.13","14.69","513173393","10/07/2018 08:28:19"
"26","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201207","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.03","0.04","0.12","0.11","29.91","1.09","","3.87","5.26","20.65","-15.41","6.46","-3.29","19.56","-4.44","-0.14","90.8","27.34","18.39","15.24","513173393","10/07/2018 08:28:19"
"27","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201208","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.03","0.30","-0.78","-1.05","29.3","1.09","","1.54","6.88","19.33","-10.33","6.07","-2.16","19.49","-4.44","-0.09","91.1","27.35","17.05","13.87","513173393","10/07/2018 08:28:19"
"28","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201209","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.04","0.11","0.11","30.94","1.09","","5.32","12.57","21.35","-10.64","6.66","-2.22","19.47","-4.2","-0.02","91.3","28.02","16.54","12.82","513173393","10/07/2018 08:28:19"
"29","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201210","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.04","0.17","0.04","-0.09","31.44","1.09","","2.05","14.88","21.48","-13.39","6.7","-2.83","19.34","-4.08","-0.01","91.1","29.49","17.5","13.55","513173393","10/07/2018 08:28:19"
"30","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201211","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.05","0.05","0.22","0.22","32.48","1.09","","2.69","17.97","22.23","-5.52","6.92","-1.13","19.2","-3.24","0.07","90.7","30.84","18.24","14.81","513173393","10/07/2018 08:28:19"
"31","109","להיט - מניות","תגמולים ואישית לפיצויים","אלטשולר שחם בע""מ","אלטשולר שחם גמל ופנסיה בע""מ","201212","01/06/1995","כלל האוכלוסיה","מניות","מניות ","0.15","0.01","0.47","0.61","33.52","1.09","","1.41","19.63","18.95","-3.27","5.96","-0.66","19.2","-2.16","0.1","90.6","31.49","18.76","13.93","513173393","10/07/2018 08:28:19"
"32","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201201","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.44","5.99","-3.68","-9.23","764.42","1.44","","2.45","2.45","42.29","23.11","12.48","4.25","8.72","0.12","0.28","80","266.97","152.39","91.12","513456376","10/07/2018 08:28:19"
"33","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201202","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.42","3.82","-3.99","-7.39","756.63","1.44","","0.07","2.52","41.75","22.09","12.33","4.07","8.72","0","0.26","80.1","269.74","158.84","96.59","513456376","10/07/2018 08:28:19"
"34","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201203","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.35","3.15","-3.17","-5.97","760.45","1.44","","1.42","3.98","38.29","23.16","11.41","4.25","8.73","0","0.31","79.9","278.05","162.2","98.03","513456376","10/07/2018 08:28:19"
"35","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201204","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.32","3.39","-3.80","-6.87","760.86","1.44","","1.08","5.1","32.41","21.63","9.81","3.99","8.69","0","0.32","79.7","280.45","161.66","96.5","513456376","10/07/2018 08:28:19"
"36","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201205","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.35","7.27","-7.01","-13.93","723.81","1.44","","-2.94","2.01","25.82","15.56","7.96","2.93","8.77","0","0.15","79.1","255.2","160.63","92.21","513456376","10/07/2018 08:28:19"
"37","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201206","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.33","4.11","-4.62","-8.40","711.89","1.44","","-0.37","1.63","22.17","14.97","6.9","2.83","8.78","-0.12","0.13","78.8","250.66","165.64","96.92","513456376","10/07/2018 08:28:19"
"38","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201207","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.36","3.60","-7.05","-10.29","717.22","1.44","","2.32","3.99","20.89","18.44","6.53","3.44","8.81","0","0.23","78.7","258.03","174.44","106.66","513456376","10/07/2018 08:28:19"
"39","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201208","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.30","4.74","-7.01","-11.45","709.8","1.44","","0.68","4.7","19.74","23.11","6.19","4.25","8.67","0.36","0.29","78.5","255.47","170.23","98.29","513456376","10/07/2018 08:28:19"
"40","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201209","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.35","2.56","-5.24","-7.45","717.64","1.44","","2.29","7.1","20.76","24.12","6.49","4.42","8.7","0.6","0.36","78.7","263.26","167.86","89.64","513456376","10/07/2018 08:28:19"
"41","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201210","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.36","4.59","-4.82","-9.05","723.43","1.44","","2.2","9.45","20.88","23.51","6.52","4.31","8.68","0.72","0.41","78.4","260.4","162.13","86.21","513456376","10/07/2018 08:28:19"
"42","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201211","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.43","3.29","-2.49","-5.35","723.82","1.44","","0.92","10.46","19.14","27.12","6.01","4.92","8.62","0.96","0.47","78.9","253.29","159.42","85.42","513456376","10/07/2018 08:28:19"
"43","111","מיטב מירון","תגמולים ואישית לפיצויים","אחר","מיטב גמל ופנסיה בע""מ","201212","01/01/1970","כלל האוכלוסיה","כללי","כללי","2.09","5.88","-5.28","-9.07","711.72","1.44","","-0.31","10.12","17.85","26.39","5.63","4.8","8.62","1.2","0.44","79.8","252.6","160.88","85.46","513456376","10/07/2018 08:28:19"
"44","113","פסגות קרן אור","תגמולים ואישית לפיצויים","פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ","201208","01/01/1970","כלל האוכלוסיה","כללי","כללי","0.00","0.00","0.00","0.00","0","","","","","","","","","","","","","","","","513765347","10/07/2018 08:28:19"
"45","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201201","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.85","5.08","-4.46","-7.69","723.62","0.25","","2.22","2.22","25.3","29.01","7.81","5.23","5.84","0.36","0.44","89.3","223.77","89.39","52.85","520027624","10/07/2018 08:28:19"
"46","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201202","01/01/1970","עובדי סקטור מסויים","כללי","כללי","0.73","3.15","-1.90","-4.32","719.34","0.25","","0.03","2.25","24.33","28.15","7.53","5.09","5.84","0.36","0.42","89","223.44","94.22","57.08","520027624","10/07/2018 08:28:19"
"47","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201203","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.14","2.88","-1.57","-3.31","722.99","0.25","","0.99","3.26","21.93","28.69","6.83","5.17","5.85","0.24","0.45","89.2","222.25","101.65","65.13","520027624","10/07/2018 08:28:19"
"48","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201204","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.07","3.80","-2.24","-4.97","726","0.25","","1.11","4.41","21.02","27.45","6.57","4.97","5.81","0.36","0.47","88.9","231.76","111.51","74.95","520027624","10/07/2018 08:28:19"
"49","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201205","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.08","5.25","-2.39","-6.56","702.99","0.25","","-2.25","2.06","18.13","21.51","5.71","3.97","5.85","0","0.26","89","212.71","104.04","68.42","520027624","10/07/2018 08:28:19"
"50","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201206","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.07","3.65","-2.30","-4.88","696.46","0.25","","-0.22","1.84","15.52","20.71","4.93","3.84","5.85","-0.24","0.23","89.3","212.3","107.04","80.91","520027624","10/07/2018 08:28:19"
"51","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201207","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.20","4.98","-3.13","-6.91","709.19","0.25","","2.86","4.75","16.3","25.01","5.16","4.57","5.94","-0.24","0.4","89.6","222.14","119.44","99.66","520027624","10/07/2018 08:28:19"
"52","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201208","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.02","3.76","-1.42","-4.16","707.53","0.25","","0.38","5.15","16.65","28.21","5.27","5.1","5.83","0.12","0.45","89.7","222.48","123.69","108.82","520027624","10/07/2018 08:28:19"
"53","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201209","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.72","4.52","-0.92","-3.72","716.94","0.25","","1.88","7.12","16.63","27.84","5.26","5.03","5.82","0.12","0.52","89.6","230.41","124.83","126.98","520027624","10/07/2018 08:28:19"
"54","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201210","01/01/1970","עובדי סקטור מסויים","כללי","כללי","0.36","3.28","-1.03","-3.95","718.5","0.25","","0.79","7.97","16.06","24.97","5.09","4.56","5.69","-0.12","0.51","89.7","226.23","121.41","123.61","520027624","10/07/2018 08:28:19"
"55","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201211","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.01","2.81","-0.75","-2.55","718.35","0.25","","0.36","8.36","14.78","26.95","4.7","4.89","5.64","0","0.54","89.8","227.38","120.84","123.61","520027624","10/07/2018 08:28:19"
"56","115","קופת גמל הגומל מסלול כללי","תגמולים ואישית לפיצויים","הסתדרות המורים בישראל, אגודה עות'מאנית","הגומל חברה לניהול קופות גמל  בע""מ","201212","01/01/1970","עובדי סקטור מסויים","כללי","כללי","1.13","1.99","-0.24","-1.10","717.19","0.25","","0.01","8.37","14.49","25.83","4.61","4.7","5.64","0","0.51","89.6","227.38","120.04","123.53","520027624","10/07/2018 08:28:19"
"57","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201201","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","17.10","6.09","7.71","18.72","1009.27","0.88","","1.34","1.34","26.69","42.96","8.21","7.41","4.35","0.6","1.07","90.5","0.01","40.45","69.12","512244146","10/07/2018 08:28:19"
"58","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201202","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","2.06","1.56","7.61","8.11","1021.69","0.88","","0.5","1.85","26.41","42.46","8.13","7.33","4.35","0.6","1.07","90.5","0.01","41.96","82.57","512244146","10/07/2018 08:28:19"
"59","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201203","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","6.15","5.80","7.04","7.39","1027.08","0.88","","0.1","1.95","22.09","42.72","6.88","7.37","4.35","0.6","1.06","90.5","0.01","41.55","93.02","512244146","10/07/2018 08:28:19"
"60","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201204","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.33","6.52","9.68","4.49","1045.21","0.88","","1.19","3.16","22.69","43","7.05","7.42","4.35","0.6","1.11","89.9","0.01","40.78","93.46","512244146","10/07/2018 08:28:19"
"61","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201205","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","0.96","5.68","22.56","17.84","1065.15","0.88","","0.14","3.31","25.13","40.84","7.76","7.09","4.33","0.6","1.06","90.4","0.01","39.9","92.96","512244146","10/07/2018 08:28:19"
"62","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201206","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.20","3.61","37.47","35.06","1094.72","0.88","","-0.17","3.13","20.77","40.01","6.49","6.96","4.34","0.48","1.01","90","0.01","55.7","105.31","512244146","10/07/2018 08:28:19"
"63","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201207","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.83","6.73","48.70","43.80","1164.3","0.88","","2.27","5.47","21.88","43.75","6.82","7.53","4.38","0.12","1.16","90.3","0.01","56.92","108.42","512244146","10/07/2018 08:28:19"
"64","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201208","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","2.82","4.52","45.15","43.45","1203.62","0.88","","-0.27","5.19","20.25","44.98","6.34","7.71","4.33","0.36","1.16","90.5","0.01","60.33","110.69","512244146","10/07/2018 08:28:19"
"65","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201209","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.12","2.26","26.58","25.44","1241.57","0.88","","1.09","6.33","19.68","45.73","6.17","7.82","4.34","0.36","1.21","90.6","0.01","53.58","109.38","512244146","10/07/2018 08:28:19"
"66","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201210","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","3.90","5.45","32.85","31.30","1289.97","0.88","","1.42","7.84","20.05","46.78","6.28","7.98","4.35","0.48","1.29","90.6","0.01","53.58","114.34","512244146","10/07/2018 08:28:19"
