"   ","FUND_ID","FUND_NAME","FUND_CLASSIFICATION","CONTROLLING_CORPORATION","MANAGING_CORPORATION","REPORT_PERIOD","INCEPTION_DATE","TARGET_POPULATION","SPECIALIZATION","SUB_SPECIALIZATION","DEPOSITS","WITHDRAWLS","INTERNAL_TRANSFERS","NET_MONTHLY_DEPOSITS","TOTAL_ASSETS","AVG_ANNUAL_MANAGEMENT_FEE","AVG_DEPOSIT_FEE","MONTHLY_YIELD","YEAR_TO_DATE_YIELD","YIELD_TRAILING_3_YRS","YIELD_TRAILING_5_YRS","AVG_ANNUAL_YIELD_TRAILING_3YRS","AVG_ANNUAL_YIELD_TRAILING_5YRS","STANDARD_DEVIATION","ALPHA","SHARPE_RATIO","LIQUID_ASSETS_PERCENT","STOCK_MARKET_EXPOSURE","FOREIGN_EXPOSURE","FOREIGN_CURRENCY_EXPOSURE","MANAGING_CORPORATION_LEGAL_ID","CURRENT_DATE"
"11","101","הראל אג""ח עד 25% מניות ","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","201711","01/04/1979","כלל האוכלוסיה","אג""ח","משולב מניות","24.33","46.16","-32.53","-54.36","11554.09","0.70","0.61","0.55","5.8","10.86","30.15","3.5","5.41","3.56","1.92","1.33","77","2880.26","3740.46","1833.73","512267592","10/07/2018 08:32:46"
"12","101","הראל אג""ח עד 25% מניות ","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","201712","01/04/1979","כלל האוכלוסיה","אג""ח","משולב מניות","36.21","51.29","-43.01","-58.09","11570.88","0.70","0.61","0.72","6.56","13.07","31.03","4.18","5.55","3.55","1.92","1.4","77.2","2876.77","3720.15","1938.89","512267592","10/07/2018 08:32:46"
"13","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201701","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","17.22","22.56","-25.55","-30.89","6535.61","0.70","0.61","0.41","0.41","12.52","31.4","4.01","5.61","4.09","1.56","1.03","81.5","2286.6","1964.37","1253.76","512065202","10/07/2018 08:32:46"
"14","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201702","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","20.72","20.54","-13.73","-13.55","6553.44","0.70","0.61","0.54","0.95","11.09","31.63","3.57","5.65","4.09","1.68","1.06","81.6","2286.54","1830.78","1202.64","512065202","10/07/2018 08:32:46"
"15","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201703","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","18.46","31.22","-12.28","-25.04","6533.53","0.70","0.61","0.14","1.09","9.94","30.57","3.21","5.48","4.09","1.68","1.04","81.7","2295.44","1838","1218.65","512065202","10/07/2018 08:32:46"
"16","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201704","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","7.81","15.27","-7.87","-15.33","6585.78","0.70","0.61","1.1","2.21","10.9","30.51","3.51","5.47","4.09","1.8","1.1","81.6","2283.66","1857.03","991.59","512065202","10/07/2018 08:32:46"
"17","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201705","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","16.31","21.17","-14.18","-19.04","6634.5","0.70","0.61","1.09","3.32","10.74","35.71","3.46","6.3","3.82","1.92","1.31","81.4","2282.93","1816.74","1198.12","512065202","10/07/2018 08:32:46"
"18","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201706","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","17.69","18.16","-8.96","-9.43","6583.16","0.70","0.61","-0.57","2.73","10.3","36.08","3.32","6.36","3.8","2.04","1.27","81.4","2237.83","1762.7","1171.44","512065202","10/07/2018 08:32:46"
"19","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201707","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","14.68","21.98","-7.22","-14.52","6641.19","0.70","0.61","1.16","3.92","11.99","34.51","3.85","6.11","3.72","2.04","1.31","81.5","2292.52","1831.04","1278.5","512065202","10/07/2018 08:32:46"
"20","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201708","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","11.83","17.44","-5.05","-10.66","6626.99","0.70","0.61","0.01","3.93","9.95","34.35","3.21","6.08","3.73","2.04","1.29","81.2","2228.12","1816.21","1295.88","512065202","10/07/2018 08:32:46"
"21","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201709","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","17.14","20.01","-4.41","-7.28","6648.35","0.70","0.61","0.49","4.44","9.88","32.5","3.19","5.79","3.67","2.04","1.29","81.1","2293.05","1813.51","1210.3","512065202","10/07/2018 08:32:46"
"22","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201710","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","13.40","16.61","-5.72","-8.93","6691.57","0.70","0.61","0.84","5.32","10.76","31.02","3.47","5.55","3.61","2.04","1.31","81","2318.82","1813.34","1254.93","512065202","10/07/2018 08:32:46"
"23","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201711","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","16.76","20.25","-12.97","-16.46","6727.2","0.70","0.61","0.84","6.2","10.29","30.36","3.32","5.45","3.59","1.92","1.35","80.9","2355.55","1800.85","1253.48","512065202","10/07/2018 08:32:46"
"24","103","מיטב דש גמל לבני  50-60","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","201712","01/01/1970","כלל האוכלוסיה","מדרגות","50-60","22.70","20.44","-16.11","-13.85","6771.15","0.70","0.61","0.94","7.2","13.13","31.31","4.2","5.6","3.6","1.68","1.42","80.5","2465.46","1739.29","1353.73","512065202","10/07/2018 08:32:46"
"25","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201701","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","8.94","1.86","23.21","30.29","512.07","0.58","0.00","0.27","0.27","10.14","27.01","3.27","4.9","3.61","1.32","1","84","114.44","77.86","77.47","512227265","10/07/2018 08:32:46"
"26","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201702","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","5.55","1.61","8.40","12.34","525.6","0.58","0.00","0.29","0.56","9.04","27.56","2.93","4.99","3.6","1.56","1.03","83.8","115.9","80.37","83.92","512227265","10/07/2018 08:32:46"
"27","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201703","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","3.44","1.37","13.09","15.16","540.75","0.58","0.00","0.06","0.62","8.22","26.59","2.67","4.83","3.6","1.56","1.01","84.5","126.98","81.08","83.56","512227265","10/07/2018 08:32:46"
"28","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201704","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","3.11","1.20","8.38","10.29","555.99","0.58","0.00","0.96","1.59","9.1","25.84","2.95","4.7","3.57","1.56","1.05","85.1","132.25","81.99","84.41","512227265","10/07/2018 08:32:46"
"29","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201705","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","3.75","2.37","14.10","15.48","576.78","0.58","0.00","1","2.6","9.32","29.86","3.01","5.36","3.39","1.56","1.25","85.3","136.3","82.83","84.58","512227265","10/07/2018 08:32:46"
"30","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201706","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","2.66","1.71","6.40","7.35","580.92","0.58","0.00","-0.51","2.08","9.01","30.24","2.92","5.43","3.37","1.68","1.21","85.1","135.62","83.17","85.21","512227265","10/07/2018 08:32:46"
"31","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201707","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","4.11","0.76","14.50","17.85","605.26","0.58","0.00","1.17","3.27","10.48","28.84","3.38","5.2","3.28","1.68","1.26","85.8","140.95","96.48","99.87","512227265","10/07/2018 08:32:46"
"32","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201708","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","6.68","1.37","6.33","11.64","618.9","0.58","0.00","0.38","3.67","9.31","28.86","3.01","5.2","3.28","1.56","1.28","85.4","152.34","103.85","102.91","512227265","10/07/2018 08:32:46"
"33","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201709","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","6.45","1.11","10.19","15.53","636.02","0.58","0.00","0.3","3.98","9.09","26.75","2.94","4.86","3.21","1.56","1.26","85.8","155.37","102.1","102.29","512227265","10/07/2018 08:32:46"
"34","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201710","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","5.54","0.94","13.37","17.97","657.96","0.58","0.00","0.67","4.67","10.06","25.65","3.25","4.67","3.17","1.56","1.28","86.3","155.86","104.25","103.87","512227265","10/07/2018 08:32:46"
"35","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201711","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","9.82","1.54","19.30","27.58","690.3","0.58","0.00","0.76","5.47","9.67","25.36","3.12","4.62","3.16","1.44","1.32","86.6","160.46","106.3","107.46","512227265","10/07/2018 08:32:46"
"36","107","הלמן-אלדובי בר-יציב אג""ח עד 25% במניות","תגמולים ואישית לפיצויים","הלמן אלדובי פיננסים בע""מ","הלמן - אלדובי קופות גמל ופנסיה בע""מ","201712","01/01/1970","כלל האוכלוסיה","אג""ח","משולב מניות","12.53","1.74","6.80","17.59","712.1","0.58","0.00","0.65","6.16","12.51","26.73","4.01","4.85","3.14","1.44","1.41","86.5","166.75","108.54","116.86","512227265","10/07/2018 08:32:46"
"37","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201701","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.43","2.91","-6.72","-8.20","1216.21","0.58","0.04","0.08","0.08","6.01","19.83","1.96","3.68","2.82","-0.6","0.72","88.8","0.02","124.25","99.18","512244146","10/07/2018 08:32:46"
"38","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201702","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.74","5.31","-6.37","-9.94","1212.35","0.58","0.04","-0.15","-0.07","5.13","19.05","1.68","3.55","2.83","-0.72","0.68","88.5","0.02","128.12","95.1","512244146","10/07/2018 08:32:46"
"39","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201703","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","-1.86","5.59","-16.85","-24.30","1201.56","0.58","0.04","0.31","0.24","4.91","19.3","1.61","3.59","2.83","-0.72","0.72","88.5","0.02","125.48","96.31","512244146","10/07/2018 08:32:46"
"40","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201704","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","4.23","3.04","-9.43","-8.24","1200.63","0.58","0.04","0.81","1.05","5.28","18.85","1.73","3.51","2.81","-0.72","0.77","88.5","0.02","127.52","88.67","512244146","10/07/2018 08:32:46"
"41","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201705","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","2.21","4.39","-21.51","-23.69","1183.36","0.58","0.04","0.59","1.65","4.89","19.39","1.6","3.61","2.81","-0.72","0.84","88.2","0.01","131.44","82.24","512244146","10/07/2018 08:32:46"
"42","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201706","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","0.39","3.07","-14.76","-17.44","1161.68","0.58","0.04","-0.3","1.34","4.78","19.23","1.57","3.58","2.81","-0.72","0.8","87.9","0.01","122.82","81.22","512244146","10/07/2018 08:32:46"
"43","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201707","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.96","6.95","-24.58","-29.57","1140.94","0.58","0.04","0.81","2.16","5.55","17.53","1.82","3.28","2.68","-0.72","0.83","87.8","0.01","125.12","83.21","512244146","10/07/2018 08:32:46"
"44","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201708","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.81","7.51","-9.83","-15.53","1123.05","0.58","0.04","0.71","2.89","4.72","18.68","1.55","3.48","2.67","-0.84","0.93","87.8","0.01","121.63","86.49","512244146","10/07/2018 08:32:46"
"45","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201709","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","-0.17","3.22","-17.50","-20.89","1099.06","0.58","0.04","-0.2","2.68","4.7","17.17","1.54","3.22","2.66","-0.84","0.85","87.2","0.01","120.4","85.98","512244146","10/07/2018 08:32:46"
"46","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201710","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","0.30","5.56","-7.66","-12.92","1090.11","0.58","0.04","0.41","3.1","4.46","16","1.47","3.01","2.61","-0.84","0.85","87.4","0.06","113.03","86.25","512244146","10/07/2018 08:32:46"
"47","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201711","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","0.49","5.34","-12.38","-17.23","1076.34","0.58","0.04","0.37","3.49","4.62","16.21","1.52","3.05","2.61","-0.84","0.89","87.1","0.06","87.73","87.61","512244146","10/07/2018 08:32:46"
"48","117","כלל תמר אג""ח ","תגמולים ואישית לפיצויים","אחר","כלל פנסיה וגמל בע""מ","201712","14/11/1994","כלל האוכלוסיה","אג""ח","אג""ח","1.57","5.09","-13.74","-17.26","1063.09","0.58","0.04","0.58","4.09","6.67","15.67","2.18","2.95","2.59","-0.84","0.93","87.4","0.04","103.59","74.62","512244146","10/07/2018 08:32:46"
"49","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201701","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.63","0.06","-0.57","95.8","0.51","","0.8","0.8","11.88","30.03","3.81","5.39","4.35","1.08","0.97","87.1","31.36","22.38","15.72","511880460","10/07/2018 08:32:46"
"50","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201702","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.17","0.34","0.17","96.64","0.51","","0.75","1.56","11.15","31.34","3.59","5.6","4.34","1.44","1.04","87.3","31.97","22.26","16.03","511880460","10/07/2018 08:32:46"
"51","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201703","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.07","0.38","0.31","97.5","0.51","","0.6","2.17","10.69","30.14","3.44","5.41","4.31","1.32","1.05","87.2","33.07","21.33","16.16","511880460","10/07/2018 08:32:46"
"52","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201704","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.66","0.20","-0.46","98.19","0.51","","1.23","3.42","11.82","29.63","3.79","5.33","4.29","1.44","1.1","87.3","33.2","21.56","16.54","511880460","10/07/2018 08:32:46"
"53","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201705","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.31","0.67","0.36","99.66","0.51","","1.18","4.64","12.09","35.31","3.88","6.23","4","1.56","1.33","87.3","34.03","21.17","16.84","511880460","10/07/2018 08:32:46"
"54","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201706","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.01","0.21","0.20","98.86","0.51","","-0.96","3.64","11.45","35.9","3.68","6.33","3.96","1.56","1.26","87.7","32.71","20.47","16.38","511880460","10/07/2018 08:32:46"
"55","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201707","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.28","-0.33","-0.61","99.34","0.51","","1.15","4.83","13.33","35.35","4.26","6.24","3.94","1.68","1.3","87.7","33.56","21.24","17.31","511880460","10/07/2018 08:32:46"
"56","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201708","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.34","0.33","-0.01","99.91","0.51","","0.63","5.49","11.75","36.15","3.77","6.37","3.94","1.56","1.35","87.8","34.01","19.62","17.76","511880460","10/07/2018 08:32:46"
"57","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201709","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.16","62.95","62.79","163.1","0.51","","0.35","5.86","11.3","32.99","3.63","5.87","3.81","1.44","1.32","90","50.52","31.95","27","511880460","10/07/2018 08:32:46"
"58","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201710","08/11/1994","כלל האוכלוסיה","כללי","כללי","-0.50","0.33","0.50","-0.33","164.31","0.51","","0.98","6.9","12.3","30.57","3.94","5.48","3.66","1.56","1.35","89.6","52.84","32.6","27.8","511880460","10/07/2018 08:32:46"
"59","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201711","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.00","0.00","0.00","165.13","0.51","","0.53","7.46","11.84","29.82","3.8","5.36","3.65","1.32","1.36","89.3","55.12","33.45","24.97","511880460","10/07/2018 08:32:46"
"60","118","אנליסט קופה מרכזית לפיצויים מסלול כללי","מרכזית לפיצויים","אנליסט שירותי ניהול השקעות","אנליסט קופות גמל בע""מ","201712","08/11/1994","כלל האוכלוסיה","כללי","כללי","0.00","0.22","0.28","0.06","165.9","0.51","","0.47","7.97","14.88","30.51","4.73","5.47","3.64","1.2","1.4","89","56.81","34.52","25.06","511880460","10/07/2018 08:32:46"
"61","119","מנורה מבטחים יותר מסלול ד'","תגמולים ואישית לפיצויים","מנורה מבטחים החזקות בע""מ","מנורה מבטחים פנסיה וגמל בע""מ","201701","28/06/1972","כלל האוכלוסיה","כללי","כללי","4.33","3.74","-1.70","-1.11","791.89","0.73","0.32","0.2","0.2","11.9","34.47","3.82","6.1","3.88","1.8","1.16","83.8","168.72","205.91","122.84","512245812","10/07/2018 08:32:46"
